"代码","简称","时间","市盈率TTM","收盘价(元)","PE市盈率","PB市净率"
"002474.SZ","榕基软件","2011-01-28","65.1259","41.9300","55.6794","3.7252"
"002474.SZ","榕基软件","2011-02-01","64.7687","41.7000","55.3740","3.7048"
"002474.SZ","榕基软件","2011-02-11","67.5489","43.4900","57.7510","3.8638"
"002474.SZ","榕基软件","2011-02-18","68.0304","43.8000","58.1626","3.8913"
"002474.SZ","榕基软件","2011-02-25","68.7915","44.2900","58.8133","3.9349"
"002474.SZ","榕基软件","2011-03-04","66.7102","42.9500","57.0339","3.8158"
"002474.SZ","榕基软件","2011-03-11","69.3661","44.6600","59.3046","3.9678"
"002474.SZ","榕基软件","2011-03-18","69.1953","44.5500","59.1585","3.9580"
"002474.SZ","榕基软件","2011-03-25","68.5740","44.1500","58.6274","3.9224"
"002474.SZ","榕基软件","2011-04-01","51.6558","38.9000","51.6558","3.4560"
"002474.SZ","榕基软件","2011-04-08","51.9613","39.1300","51.9613","3.4764"
"002474.SZ","榕基软件","2011-04-15","50.8856","38.3200","50.8856","3.4045"
"002474.SZ","榕基软件","2011-04-22","46.2795","41.3100","54.8561","3.6701"
"002474.SZ","榕基软件","2011-04-29","44.1509","40.0071","52.3331","3.5013"
"002474.SZ","榕基软件","2011-05-06","44.8231","40.6162","53.1298","3.5546"
"002474.SZ","榕基软件","2011-05-13","43.8597","39.7432","51.9878","3.4782"
"002474.SZ","榕基软件","2011-05-20","44.4310","40.2609","52.6651","3.5235"
"002474.SZ","榕基软件","2011-05-27","41.2270","37.3576","48.8672","3.2694"
"002474.SZ","榕基软件","2011-06-03","42.6609","38.6570","50.5669","3.3832"
"002474.SZ","榕基软件","2011-06-10","41.9215","37.9870","49.6905","3.3245"
"002474.SZ","榕基软件","2011-06-17","41.3390","37.4591","49.0000","3.2783"
"002474.SZ","榕基软件","2011-06-24","42.2912","38.3220","50.1287","3.3538"
"002474.SZ","榕基软件","2011-07-01","43.7028","39.6011","51.8019","3.4658"
"002474.SZ","榕基软件","2011-07-08","44.3638","40.2000","52.5854","3.5182"
"002474.SZ","榕基软件","2011-07-15","46.2347","41.8953","54.8030","3.6666"
"002474.SZ","榕基软件","2011-07-22","45.2376","40.9918","53.6211","3.5875"
"002474.SZ","榕基软件","2011-07-29","45.6633","41.3776","54.1258","3.6213"
"002474.SZ","榕基软件","2011-08-05","44.4086","40.2406","52.6385","3.5218"
"002474.SZ","榕基软件","2011-08-12","45.4393","41.1745","53.8602","3.6035"
"002474.SZ","榕基软件","2011-08-19","46.9517","42.5450","55.6529","3.7234"
"002474.SZ","榕基软件","2011-08-26","45.3783","43.2759","56.6090","3.7874"
"002474.SZ","榕基软件","2011-09-02","42.9939","41.0020","53.6344","3.5884"
"002474.SZ","榕基软件","2011-09-09","41.6846","39.7533","52.0011","3.4791"
"002474.SZ","榕基软件","2011-09-16","40.3433","38.4742","50.3279","3.3672"
"002474.SZ","榕基软件","2011-09-23","39.9708","38.1189","49.8632","3.3361"
"002474.SZ","榕基软件","2011-09-30","37.8631","36.1089","47.2339","3.1602"
"002474.SZ","榕基软件","2011-10-14","40.5988","38.7179","50.6466","3.3885"
"002474.SZ","榕基软件","2011-10-21","40.3433","38.4742","50.3279","3.3672"
"002474.SZ","榕基软件","2011-10-28","38.3944","39.5909","51.7886","3.4649"
"002474.SZ","榕基软件","2011-11-04","42.2338","43.5500","56.9675","3.8114"
"002474.SZ","榕基软件","2011-11-11","41.7416","43.0424","56.3035","3.7670"
"002474.SZ","榕基软件","2011-11-18","42.1354","43.4485","56.8347","3.8025"
"002474.SZ","榕基软件","2011-11-25","42.9820","44.3215","57.9767","3.8789"
"002474.SZ","榕基软件","2011-12-02","42.0665","43.3774","56.7417","3.7963"
"002474.SZ","榕基软件","2011-12-09","42.4504","43.7733","57.2596","3.8309"
"002474.SZ","榕基软件","2011-12-16","40.8556","42.1288","55.1084","3.6870"
"002474.SZ","榕基软件","2011-12-23","40.2649","41.5197","54.3117","3.6337"
"002474.SZ","榕基软件","2011-12-30","38.3944","39.5909","51.7886","3.4649"
"002474.SZ","榕基软件","2012-01-06","31.5031","32.4848","27.7744","2.7074"
"002474.SZ","榕基软件","2012-01-13","33.3736","34.4136","29.4236","2.8682"
"002474.SZ","榕基软件","2012-01-20","30.7057","31.6626","27.0714","2.6389"
"002474.SZ","榕基软件","2012-02-03","33.6295","34.6776","29.6492","2.8902"
"002474.SZ","榕基软件","2012-02-10","35.2441","36.3424","31.0727","3.0289"
"002474.SZ","榕基软件","2012-02-17","36.2285","37.3576","31.9406","3.1135"
"002474.SZ","榕基软件","2012-02-24","37.6856","38.8600","33.2252","3.2387"
"002474.SZ","榕基软件","2012-03-02","37.1343","38.2915","32.7391","3.1914"
"002474.SZ","榕基软件","2012-03-09","40.0188","41.2659","35.2822","3.4392"
"002474.SZ","榕基软件","2012-03-16","41.2986","42.5856","36.4106","3.5492"
"002474.SZ","榕基软件","2012-03-23","32.7739","38.3321","32.7739","3.1947"
"002474.SZ","榕基软件","2012-03-30","29.4670","34.4644","29.4670","2.8724"
"002474.SZ","榕基软件","2012-04-06","30.9251","36.1698","30.9251","3.0145"
"002474.SZ","榕基软件","2012-04-13","30.3696","35.5202","30.3696","2.9604"
"002474.SZ","榕基软件","2012-04-20","31.6282","36.9921","31.6282","3.0831"
"002474.SZ","榕基软件","2012-04-27","28.6179","36.3690","30.8296","3.0052"
"002474.SZ","榕基软件","2012-05-04","29.5686","37.5772","31.8538","3.1051"
"002474.SZ","榕基软件","2012-05-11","28.9402","36.7786","31.1768","3.0391"
"002474.SZ","榕基软件","2012-05-18","27.2321","34.6079","29.3368","2.8597"
"002474.SZ","榕基软件","2012-05-25","27.3933","34.8127","29.5104","2.8766"
"002474.SZ","榕基软件","2012-06-01","29.6814","37.7206","31.9753","3.1169"
"002474.SZ","榕基软件","2012-06-08","27.6028","35.0789","29.7360","2.8986"
"002474.SZ","榕基软件","2012-06-15","29.0530","36.9219","31.2983","3.0509"
"002474.SZ","榕基软件","2012-06-21","30.2132","38.3964","32.5482","3.1727"
"002474.SZ","榕基软件","2012-06-29","33.8226","42.9834","36.4366","3.5518"
"002474.SZ","榕基软件","2012-07-06","33.0653","42.0210","35.6207","3.4722"
"002474.SZ","榕基软件","2012-07-13","33.2909","42.3077","35.8638","3.4959"
"002474.SZ","榕基软件","2012-07-20","30.8094","39.1540","33.1905","3.2353"
"002474.SZ","榕基软件","2012-07-27","29.0046","36.8605","31.2463","3.0458"
"002474.SZ","榕基软件","2012-08-03","28.2790","37.1882","31.5240","3.0729"
"002474.SZ","榕基软件","2012-08-10","30.2566","39.7889","33.7286","3.2878"
"002474.SZ","榕基软件","2012-08-17","30.3812","39.9527","33.8675","3.3013"
"002474.SZ","榕基软件","2012-08-24","29.6338","38.9697","33.0342","3.2201"
"002474.SZ","榕基软件","2012-08-31","28.4659","37.4339","31.7323","3.0932"
"002474.SZ","榕基软件","2012-09-07","30.5837","40.2189","34.0931","3.3233"
"002474.SZ","榕基软件","2012-09-14","30.1788","39.6865","33.6418","3.2793"
"002474.SZ","榕基软件","2012-09-21","28.1700","37.0448","31.4025","3.0611"
"002474.SZ","榕基软件","2012-09-28","26.3948","34.7103","29.4236","2.8682"
"002474.SZ","榕基软件","2012-10-12","26.5661","34.9356","29.6145","2.8868"
"002474.SZ","榕基软件","2012-10-19","26.7062","35.1199","29.7707","2.9020"
"002474.SZ","榕基软件","2012-10-26","23.8639","30.3075","25.6914","2.5043"
"002474.SZ","榕基软件","2012-11-02","24.0090","30.4918","25.8476","2.5196"
"002474.SZ","榕基软件","2012-11-09","22.2354","28.2392","23.9381","2.3334"
"002474.SZ","榕基软件","2012-11-16","21.6226","27.4611","23.2785","2.2691"
"002474.SZ","榕基软件","2012-11-23","21.7678","27.6454","23.4347","2.2844"
"002474.SZ","榕基软件","2012-11-30","19.6716","24.9832","21.1780","2.0644"
"002474.SZ","榕基软件","2012-12-07","20.8809","26.5191","22.4799","2.1913"
"002474.SZ","榕基软件","2012-12-14","22.2192","28.2188","23.9207","2.3318"
"002474.SZ","榕基软件","2012-12-21","22.4127","28.4645","24.1291","2.3521"
"002474.SZ","榕基软件","2012-12-28","23.1222","29.3655","24.8929","2.4265"
"002474.SZ","榕基软件","2013-01-04","22.8158","28.9764","23.6014","2.2251"
"002474.SZ","榕基软件","2013-01-11","24.1864","30.7171","25.0192","2.3588"
"002474.SZ","榕基软件","2013-01-18","25.2506","32.0686","26.1200","2.4626"
"002474.SZ","榕基软件","2013-01-25","23.0738","29.3041","23.8683","2.2503"
"002474.SZ","榕基软件","2013-02-01","23.8155","30.2461","24.6356","2.3226"
"002474.SZ","榕基软件","2013-02-08","24.9281","31.6591","25.7864","2.4311"
"002474.SZ","榕基软件","2013-02-22","24.9926","31.7410","25.8532","2.4374"
"002474.SZ","榕基软件","2013-03-01","25.8311","32.8058","26.7205","2.5192"
"002474.SZ","榕基软件","2013-03-08","24.9442","31.6796","25.8031","2.4327"
"002474.SZ","榕基软件","2013-03-15","23.4608","29.7956","24.2686","2.2880"
"002474.SZ","榕基软件","2013-03-22","25.9699","31.8843","25.9699","2.4484"
"002474.SZ","榕基软件","2013-03-29","24.3186","29.8570","24.3186","2.2927"
"002474.SZ","榕基软件","2013-04-03","23.7682","29.1812","23.7682","2.2408"
"002474.SZ","榕基软件","2013-04-12","24.3687","29.9184","24.3687","2.2974"
"002474.SZ","榕基软件","2013-04-19","25.0192","31.0299","25.0192","2.3588"
"002474.SZ","榕基软件","2013-04-26","25.3446","27.4925","22.1670","2.0899"
"002474.SZ","榕基软件","2013-05-03","26.0597","28.2682","22.7925","2.1488"
"002474.SZ","榕基软件","2013-05-10","26.1742","28.3923","22.8925","2.1583"
"002474.SZ","榕基软件","2013-05-17","27.0323","29.3232","23.6431","2.2290"
"002474.SZ","榕基软件","2013-05-24","29.8643","32.3952","26.1200","2.4626"
"002474.SZ","榕基软件","2013-05-31","29.9787","32.5193","26.2201","2.4720"
"002474.SZ","榕基软件","2013-06-07","27.8619","30.2231","24.3687","2.2974"
"002474.SZ","榕基软件","2013-06-14","27.0895","29.3853","23.6932","2.2338"
"002474.SZ","榕基软件","2013-06-21","26.0883","28.2993","22.8175","2.1512"
"002474.SZ","榕基软件","2013-06-28","23.7427","25.7548","20.7659","1.9578"
"002474.SZ","榕基软件","2013-07-05","25.4304","27.5856","22.2421","2.0969"
"002474.SZ","榕基软件","2013-07-12","24.9727","27.0891","21.8417","2.0592"
"002474.SZ","榕基软件","2013-07-19","28.1479","30.5334","24.6189","2.3210"
"002474.SZ","榕基软件","2013-07-26","32.0097","34.7224","27.9965","2.6395"
"002474.SZ","榕基软件","2013-08-02","34.5556","37.4841","30.2232","2.8494"
"002474.SZ","榕基软件","2013-08-09","31.3518","34.0088","27.4210","2.5852"
"002474.SZ","榕基软件","2013-08-16","31.3474","36.7084","29.5977","2.7904"
"002474.SZ","榕基软件","2013-08-23","33.6528","39.4080","31.7744","2.9956"
"002474.SZ","榕基软件","2013-08-30","30.7380","35.9947","29.0222","2.7362"
"002474.SZ","榕基软件","2013-09-06","32.3279","37.8565","30.5234","2.8777"
"002474.SZ","榕基软件","2013-09-13","30.4730","35.6844","28.7721","2.7126"
"002474.SZ","榕基软件","2013-09-18","30.2080","35.3741","28.5219","2.6890"
"002474.SZ","榕基软件","2013-09-27","31.3474","36.7084","29.5977","2.7904"
"002474.SZ","榕基软件","2013-09-30","32.4869","38.0426","30.6735","2.8918"
"002474.SZ","榕基软件","2013-10-11","32.9108","38.5391","31.0738","2.9296"
"002474.SZ","榕基软件","2013-10-18","32.2484","37.7634","30.4483","2.8706"
"002474.SZ","榕基软件","2013-10-25","32.2616","34.4432","27.7713","2.6182"
"002474.SZ","榕基软件","2013-11-01","30.1690","32.2090","25.9699","2.4484"
"002474.SZ","榕基软件","2013-11-08","29.1227","31.0919","25.0692","2.3635"
"002474.SZ","榕基软件","2013-11-15","33.2789","35.5292","28.6470","2.7008"
"002474.SZ","榕基软件","2013-11-22","36.8247","39.3149","31.6993","2.9886"
"002474.SZ","榕基软件","2013-11-29","35.7784","38.1978","30.7986","2.9036"
"002474.SZ","榕基软件","2013-12-06","32.6395","34.8466","28.0965","2.6489"
"002474.SZ","榕基软件","2013-12-13","32.7557","34.9707","28.1966","2.6583"
"002474.SZ","榕基软件","2013-12-20","30.3143","32.3642","26.0950","2.4602"
"002474.SZ","榕基软件","2013-12-27","32.4651","34.6604","27.9464","2.6347"
"002474.SZ","榕基软件","2014-01-03","33.3951","35.6533","56.8844","2.6475"
"002474.SZ","榕基软件","2014-01-10","34.7902","37.1428","59.2607","2.7581"
"002474.SZ","榕基软件","2014-01-17","37.2026","39.7183","63.3699","2.9494"
"002474.SZ","榕基软件","2014-01-24","39.4696","42.1386","67.2315","3.1291"
"002474.SZ","榕基软件","2014-01-30","39.2952","41.9524","66.9344","3.1153"
"002474.SZ","榕基软件","2014-02-07","40.2834","43.0074","68.6177","3.1936"
"002474.SZ","榕基软件","2014-02-14","44.2943","47.2895","75.4497","3.5116"
"002474.SZ","榕基软件","2014-02-21","40.9228","43.6901","69.7068","3.2443"
"002474.SZ","榕基软件","2014-02-28","41.9401","44.7761","71.4396","3.3249"
"002474.SZ","榕基软件","2014-03-07","41.1844","43.9693","70.1524","3.2650"
"002474.SZ","榕基软件","2014-03-14","38.3070","40.8974","65.2512","3.0369"
"002474.SZ","榕基软件","2014-03-21","38.2198","40.8043","65.1026","3.0300"
"002474.SZ","榕基软件","2014-03-28","68.9147","43.1936","68.9147","3.2074"
"002474.SZ","榕基软件","2014-04-04","72.3308","45.3347","72.3308","3.3664"
"002474.SZ","榕基软件","2014-04-11","69.4593","43.5349","69.4593","3.2328"
"002474.SZ","榕基软件","2014-04-18","70.4990","44.1866","70.4990","3.2812"
"002474.SZ","榕基软件","2014-04-25","67.6749","38.2288","60.9935","2.8388"
"002474.SZ","榕基软件","2014-04-30","69.3228","39.1597","62.4787","2.9079"
"002474.SZ","榕基软件","2014-05-09","67.0157","38.0072","60.3994","2.8111"
"002474.SZ","榕基软件","2014-05-16","68.7735","39.0041","61.9836","2.8848"
"002474.SZ","榕基软件","2014-05-23","78.2216","44.3625","70.4990","3.2812"
"002474.SZ","榕基软件","2014-05-30","82.3963","46.7301","74.2616","3.4563"
"002474.SZ","榕基软件","2014-06-06","79.2103","44.9232","71.3901","3.3226"
"002474.SZ","榕基软件","2014-06-13","91.1853","51.7147","82.1828","3.8250"
"002474.SZ","榕基软件","2014-06-20","91.6247","51.9639","82.5788","3.8434"
"002474.SZ","榕基软件","2014-06-27","95.2502","54.0200","85.8464","3.9955"
"002474.SZ","榕基软件","2014-07-04","94.1515","53.3969","84.8562","3.9494"
"002474.SZ","榕基软件","2014-07-11","88.7683","50.3439","80.0044","3.7236"
"002474.SZ","榕基软件","2014-07-18","85.8021","48.6616","77.3310","3.5991"
"002474.SZ","榕基软件","2014-07-25","86.4612","49.0355","77.9251","3.6268"
"002474.SZ","榕基软件","2014-08-01","89.8669","50.9670","80.9946","3.7697"
"002474.SZ","榕基软件","2014-08-08","91.4050","51.8393","82.3808","3.8342"
"002474.SZ","榕基软件","2014-08-15","110.2472","54.0823","85.9454","4.0001"
"002474.SZ","榕基软件","2014-08-22","117.7410","57.7584","91.7873","4.2720"
"002474.SZ","榕基软件","2014-08-29","114.1846","56.0138","89.0148","4.1429"
"002474.SZ","榕基软件","2014-09-05","118.1220","57.9453","92.0843","4.2858"
"002474.SZ","榕基软件","2014-09-12","120.6623","59.1915","94.0646","4.3780"
"002474.SZ","榕基软件","2014-09-19","114.8197","56.3254","89.5099","4.1660"
"002474.SZ","榕基软件","2014-09-26","115.9628","56.8861","90.4011","4.2074"
"002474.SZ","榕基软件","2014-09-30","140.2223","68.7867","109.3130","5.0876"
"002474.SZ","榕基软件","2014-10-10","168.6732","82.7435","131.4925","6.1199"
"002474.SZ","榕基软件","2014-10-17","168.0381","82.4319","130.9974","6.0969"
"002474.SZ","榕基软件","2014-10-24","162.1955","79.5658","126.4427","5.8849"
"002474.SZ","榕基软件","2014-10-31","205.8089","81.6842","129.8092","6.0416"
"002474.SZ","榕基软件","2014-11-07","195.9188","77.7589","123.5712","5.7513"
"002474.SZ","榕基软件","2014-11-14","179.9062","71.4036","113.4717","5.2812"
"002474.SZ","榕基软件","2014-11-21","189.4823","75.2043","119.5116","5.5623"
"002474.SZ","榕基软件","2014-11-28","199.6864","79.2543","125.9476","5.8619"
"002474.SZ","榕基软件","2014-12-05","197.3317","78.3197","124.4624","5.7927"
"002474.SZ","榕基软件","2014-12-12","189.6393","75.2666","119.6106","5.5669"
"002474.SZ","榕基软件","2014-12-19","179.9062","71.4036","113.4717","5.2812"
"002474.SZ","榕基软件","2014-12-26","172.6848","68.5375","108.9169","5.0692"
"002474.SZ","榕基软件","2014-12-31","165.3065","65.6091","294.4532","4.8323"
"002474.SZ","榕基软件","2015-01-09","170.1730","67.5406","303.1218","4.9745"
"002474.SZ","榕基软件","2015-01-16","188.2265","74.7059","335.2795","5.5023"
"002474.SZ","榕基软件","2015-01-23","190.4243","75.5782","339.1944","5.5665"
"002474.SZ","榕基软件","2015-01-30","187.1276","74.2697","333.3221","5.4701"
"002474.SZ","榕基软件","2015-02-06","197.8026","78.5066","352.3371","5.7822"
"002474.SZ","榕基软件","2015-02-13","210.6755","83.6158","375.2670","6.1585"
"002474.SZ","榕基软件","2015-02-17","216.9549","86.1080","386.4523","6.3421"
"002474.SZ","榕基软件","2015-02-27","220.4086","87.4788","392.6042","6.4430"
"002474.SZ","榕基软件","2015-03-06","216.1700","85.7965","385.0541","6.3191"
"002474.SZ","榕基软件","2015-03-13","230.1418","91.3418","409.9414","6.7275"
"002474.SZ","榕基软件","2015-03-20","244.8985","97.1986","436.2269","7.1589"
"002474.SZ","榕基软件","2015-03-27","268.9174","106.7316","479.0107","7.8610"
"002474.SZ","榕基软件","2015-04-03","510.8888","113.8346","510.8888","8.3842"
"002474.SZ","榕基软件","2015-04-10","488.7978","108.9123","488.7978","8.0216"
"002474.SZ","榕基软件","2015-04-17","465.3087","103.6786","465.3087","7.6362"
"002474.SZ","榕基软件","2015-04-24","510.3295","113.7100","510.3295","8.3750"
"002474.SZ","榕基软件","2015-04-30","702.0512","112.8377","506.4147","8.3107"
"002474.SZ","榕基软件","2015-05-08","805.9440","129.5359","581.3562","9.5406"
"002474.SZ","榕基软件","2015-05-15","886.5771","142.5601","639.5198","10.4951"
"002474.SZ","榕基软件","2015-05-22","1,061.0239","170.6108","765.3545","12.5602"
"002474.SZ","榕基软件","2015-05-29","1,008.6898","162.1956","727.6041","11.9407"
"002474.SZ","榕基软件","2015-06-05","1,095.5256","176.1586","790.2418","12.9686"
"002474.SZ","榕基软件","2015-06-12","1,049.7817","168.8031","757.2451","12.4271"
"002474.SZ","榕基软件","2015-06-19","855.5644","137.5733","617.1492","10.1280"
"002474.SZ","榕基软件","2015-06-26","791.2129","127.2257","570.7302","9.3662"
"002474.SZ","榕基软件","2015-07-03","549.3134","88.3286","396.2394","6.5027"
"002474.SZ","榕基软件","2015-07-10","445.0330","71.5605","321.0182","5.2682"
"002474.SZ","榕基软件","2015-07-17","445.0330","71.5605","321.0182","5.2682"
"002474.SZ","榕基软件","2015-07-24","445.0330","71.5605","321.0182","5.2682"
"002474.SZ","榕基软件","2015-07-31","445.0330","71.5605","321.0182","5.2682"
"002474.SZ","榕基软件","2015-08-07","445.0330","71.5605","321.0182","5.2682"
"002474.SZ","榕基软件","2015-08-14","1,445.6021","71.5605","321.0182","5.2682"
"002474.SZ","榕基软件","2015-08-21","1,445.6021","71.5605","321.0182","5.2682"
"002474.SZ","榕基软件","2015-08-28","1,445.6021","71.5605","321.0182","5.2682"
"002474.SZ","榕基软件","2015-09-02","1,445.6021","71.5605","321.0182","5.2682"
"002474.SZ","榕基软件","2015-09-11","1,445.6021","71.5605","321.0182","5.2682"
"002475.SZ","立讯精密","2010-09-17","90.7187","38.6900","90.7187","20.6714"
"002475.SZ","立讯精密","2010-09-21","82.1134","35.0200","82.1134","18.7106"
"002475.SZ","立讯精密","2010-09-30","88.3505","37.6800","88.3505","20.1318"
"002475.SZ","立讯精密","2010-10-08","89.4056","38.1300","89.4056","20.3722"
"002475.SZ","立讯精密","2010-10-15","65.1495","35.0500","82.1838","18.7266"
"002475.SZ","立讯精密","2010-10-22","66.7294","35.9000","84.1768","19.1808"
"002475.SZ","立讯精密","2010-10-29","81.2278","43.7000","102.4659","23.3482"
"002475.SZ","立讯精密","2010-11-05","88.1981","47.4500","111.2588","25.3518"
"002475.SZ","立讯精密","2010-11-12","80.2612","43.1800","101.2467","23.0704"
"002475.SZ","立讯精密","2010-11-19","88.4212","47.5700","111.5401","25.4159"
"002475.SZ","立讯精密","2010-11-26","91.2651","49.1000","115.1276","26.2333"
"002475.SZ","立讯精密","2010-12-03","97.5662","52.4900","123.0764","28.0446"
"002475.SZ","立讯精密","2010-12-10","101.2652","54.4800","127.7424","29.1078"
"002475.SZ","立讯精密","2010-12-17","109.7969","59.0700","138.5049","31.5601"
"002475.SZ","立讯精密","2010-12-24","100.3730","54.0000","126.6169","28.8513"
"002475.SZ","立讯精密","2010-12-31","104.0347","55.9700","84.0173","5.9339"
"002475.SZ","立讯精密","2011-01-07","101.8600","54.8000","82.2610","5.8099"
"002475.SZ","立讯精密","2011-01-14","91.0792","49.0000","73.5545","5.1949"
"002475.SZ","立讯精密","2011-01-21","87.5475","47.1000","70.7024","4.9935"
"002475.SZ","立讯精密","2011-01-28","89.2948","48.0400","72.1134","5.0932"
"002475.SZ","立讯精密","2011-02-01","89.8896","48.3600","72.5938","5.1271"
"002475.SZ","立讯精密","2011-02-11","91.8227","49.4000","74.1550","5.2374"
"002475.SZ","立讯精密","2011-02-18","94.1647","50.6600","76.0464","5.3709"
"002475.SZ","立讯精密","2011-02-25","94.4249","50.8000","76.2565","5.3858"
"002475.SZ","立讯精密","2011-03-04","89.6108","48.2100","72.3686","5.1112"
"002475.SZ","立讯精密","2011-03-11","90.3543","48.6100","72.9691","5.1536"
"002475.SZ","立讯精密","2011-03-18","72.9991","48.6300","72.9991","5.1557"
"002475.SZ","立讯精密","2011-03-25","70.0269","46.6500","70.0269","4.9458"
"002475.SZ","立讯精密","2011-04-01","65.2383","43.4600","65.2383","4.6076"
"002475.SZ","立讯精密","2011-04-08","66.7995","44.5000","66.7995","4.7179"
"002475.SZ","立讯精密","2011-04-15","72.0534","48.0000","72.0534","5.0889"
"002475.SZ","立讯精密","2011-04-22","79.1480","55.6000","83.4618","5.8947"
"002475.SZ","立讯精密","2011-04-29","74.6496","52.4400","78.7183","5.5597"
"002475.SZ","立讯精密","2011-05-06","76.6568","53.8500","80.8349","5.7091"
"002475.SZ","立讯精密","2011-05-13","74.9059","52.6200","78.9885","5.5787"
"002475.SZ","立讯精密","2011-05-20","73.2973","51.4900","77.2923","5.4589"
"002475.SZ","立讯精密","2011-05-27","64.1654","45.3581","67.6626","4.7788"
"002475.SZ","立讯精密","2011-06-03","66.6210","47.0940","70.2521","4.9617"
"002475.SZ","立讯精密","2011-06-10","70.0374","49.5090","73.8547","5.2162"
"002475.SZ","立讯精密","2011-06-17","67.9662","48.0449","71.6706","5.0619"
"002475.SZ","立讯精密","2011-06-24","76.0162","53.7354","80.1594","5.6614"
"002475.SZ","立讯精密","2011-07-01","79.6889","56.3316","84.0323","5.9350"
"002475.SZ","立讯精密","2011-07-08","85.8599","60.6939","90.5396","6.3946"
"002475.SZ","立讯精密","2011-07-15","65.5849","62.4901","93.2191","6.5838"
"002475.SZ","立讯精密","2011-07-22","67.1057","63.9391","95.3807","6.7365"
"002475.SZ","立讯精密","2011-07-29","71.4464","68.0749","101.5503","7.1722"
"002475.SZ","立讯精密","2011-08-05","67.3751","64.1957","95.7635","6.7635"
"002475.SZ","立讯精密","2011-08-12","72.7296","69.2976","103.3741","7.3010"
"002475.SZ","立讯精密","2011-08-19","67.5335","64.3467","95.9886","6.7794"
"002475.SZ","立讯精密","2011-08-26","67.9454","64.7391","96.5741","6.8208"
"002475.SZ","立讯精密","2011-09-02","64.6344","61.5844","91.8681","6.4884"
"002475.SZ","立讯精密","2011-09-09","67.1533","63.9844","95.4482","6.7412"
"002475.SZ","立讯精密","2011-09-16","65.8067","62.7014","93.5343","6.6061"
"002475.SZ","立讯精密","2011-09-23","65.3473","62.2637","92.8813","6.5599"
"002475.SZ","立讯精密","2011-09-30","57.8066","55.0788","82.1634","5.8030"
"002475.SZ","立讯精密","2011-10-14","44.8848","60.5731","90.3595","6.3818"
"002475.SZ","立讯精密","2011-10-21","40.1536","54.1883","80.8349","5.7091"
"002475.SZ","立讯精密","2011-10-28","42.9499","57.9618","86.4641","6.1067"
"002475.SZ","立讯精密","2011-11-04","44.5269","60.0901","89.6389","6.3309"
"002475.SZ","立讯精密","2011-11-11","43.9565","59.3203","88.4906","6.2498"
"002475.SZ","立讯精密","2011-11-18","45.1309","60.9052","90.8548","6.4168"
"002475.SZ","立讯精密","2011-11-25","41.0484","55.3958","82.6362","5.8364"
"002475.SZ","立讯精密","2011-12-02","41.1603","55.5467","82.8614","5.8523"
"002475.SZ","立讯精密","2011-12-09","39.5944","53.4335","79.7091","5.6296"
"002475.SZ","立讯精密","2011-12-16","40.7129","54.9430","81.9607","5.7887"
"002475.SZ","立讯精密","2011-12-23","40.0530","54.0524","80.6323","5.6948"
"002475.SZ","立讯精密","2011-12-30","39.0352","52.6788","78.5832","5.5501"
"002475.SZ","立讯精密","2012-01-06","33.2638","44.8902","30.1468","4.2131"
"002475.SZ","立讯精密","2012-01-13","34.4494","46.4902","31.2214","4.3632"
"002475.SZ","立讯精密","2012-01-20","34.7402","46.8827","31.4849","4.4001"
"002475.SZ","立讯精密","2012-02-03","37.2008","50.2034","33.7150","4.7117"
"002475.SZ","立讯精密","2012-02-10","38.5766","52.0600","34.9618","4.8860"
"002475.SZ","立讯精密","2012-02-17","38.2410","51.6071","34.6577","4.8435"
"002475.SZ","立讯精密","2012-02-24","41.0708","55.4260","37.2223","5.2019"
"002475.SZ","立讯精密","2012-03-02","40.4668","54.6109","36.6750","5.1254"
"002475.SZ","立讯精密","2012-03-09","41.0261","55.3656","37.1818","5.1962"
"002475.SZ","立讯精密","2012-03-16","39.2589","52.9807","35.5802","4.9724"
"002475.SZ","立讯精密","2012-03-23","37.6930","50.8675","34.1610","4.7741"
"002475.SZ","立讯精密","2012-03-30","31.4241","46.7921","31.4241","4.3916"
"002475.SZ","立讯精密","2012-04-06","32.2350","47.9996","32.2350","4.5049"
"002475.SZ","立讯精密","2012-04-13","32.5189","48.4223","32.5189","4.5446"
"002475.SZ","立讯精密","2012-04-20","32.4982","49.5090","33.2487","4.6466"
"002475.SZ","立讯精密","2012-04-27","29.9717","45.6600","30.6638","4.2853"
"002475.SZ","立讯精密","2012-05-04","30.6157","46.6411","31.3227","4.3774"
"002475.SZ","立讯精密","2012-05-11","31.7056","48.3015","32.4378","4.5332"
"002475.SZ","立讯精密","2012-05-18","33.5881","51.1694","34.3638","4.8024"
"002475.SZ","立讯精密","2012-05-25","32.3694","49.3128","33.1169","4.6282"
"002475.SZ","立讯精密","2012-06-01","34.6483","52.7845","35.4484","4.9540"
"002475.SZ","立讯精密","2012-06-08","34.4006","52.7023","35.1950","4.9186"
"002475.SZ","立讯精密","2012-06-15","36.5922","56.0599","37.4372","5.2319"
"002475.SZ","立讯精密","2012-06-21","37.5910","57.5900","38.4590","5.3747"
"002475.SZ","立讯精密","2012-06-29","40.9894","62.7965","41.9360","5.8606"
"002475.SZ","立讯精密","2012-07-06","40.1987","61.5852","41.1270","5.7476"
